transaction_id,region,product_category,quantity,unit_price,discount_percent,transaction_date
TXN-10473,East,Apparel,2,482.26,22,2025-05-16
TXN-10474,West,Home & Kitchen,9,367.69,22,2025-03-12
TXN-10475,East,Books,11,473.86,7,2025-03-29
TXN-10476,East,Groceries,13,24.15,17,2025-03-09
TXN-10477,South,Electronics,15,458.56,28,2025-05-24
TXN-10478,North,Apparel,17,247.03,1,2025-05-11
TXN-10479,East,Home & Kitchen,9,91.71,24,2025-04-15
TXN-10480,South,Fitness,3,198.56,25,2025-05-19
TXN-10481,South,Home & Kitchen,19,208.16,22,2025-04-25
TXN-10482,South,Home & Kitchen,15,320.50,28,2025-05-31
TXN-10483,East,Fitness,20,421.34,5,2025-03-21
TXN-10484,West,Fitness,4,482.79,27,2025-03-17
TXN-10485,North,Electronics,8,355.85,25,2025-04-02
TXN-10486,South,Fitness,11,342.65,6,2025-05-15
TXN-10487,East,Fitness,19,22.62,12,2025-03-27
TXN-10488,North,Electronics,9,143.26,13,2025-05-01
TXN-10489,West,Home & Kitchen,14,391.78,4,2025-03-18
TXN-10490,North,Books,16,168.68,6,2025-05-25
TXN-10491,West,Apparel,14,436.52,21,2025-05-08
TXN-10492,North,Groceries,8,381.71,16,2025-03-06
TXN-10493,East,Electronics,3,INVALID_PRICE,10,2025-05-27
TXN-10494,West,Apparel,2,249.17,11,2025-03-12
TXN-10495,East,Home & Kitchen,5,322.13,14,2025-05-01
TXN-10496,South,Electronics,-1,373.22,10,2025-05-28
TXN-10497,East,Fitness,15,223.32,18,2025-05-10
TXN-10498,South,Groceries,10,133.12,5,2025-04-16
TXN-10499,East,Home & Kitchen,3,482.11,13,2025-05-08
TXN-10500,North,Fitness,15,343.48,21,2025-05-17
TXN-10501,South,Electronics,3,202.19,16,2025-03-12
TXN-10502,East,Electronics,16,5.97,27,2025-03-13
TXN-10503,East,Electronics,12,373.78,2,2025-03-15
TXN-10504,South,Electronics,10,183.26,14,2025-05-10
TXN-10505,West,Groceries,6,87.74,9,2025-05-02
TXN-10506,South,Apparel,11,231.24,26,2025-04-18
TXN-10507,North,Fitness,17,472.50,15,2025-03-28
TXN-10508,East,Books,15,405.20,11,2025-05-11
TXN-10509,East,Electronics,20,367.14,23,2025-05-30
TXN-10510,North,Books,3,10.56,8,2025-04-13
TXN-10511,West,Apparel,1,120.11,9,2025-04-17
TXN-10512,East,Apparel,10,449.77,9,2025-04-18
TXN-10513,North,Books,3,20.07,18,2025-06-01
TXN-10514,East,Books,14,126.35,26,2025-05-08
TXN-10515,South,Books,13,425.49,17,2025-03-22
TXN-10516,West,Apparel,14,INVALID_PRICE,24,2025-03-04
TXN-10517,South,Fitness,2,442.74,3,2025-03-25
TXN-10072,North,Apparel,2,41.85,4,2025-03-12
TXN-10519,West,Books,15,336.06,13,2025-05-24
TXN-10520,West,Fitness,19,412.98,12,2025-04-24
TXN-10521,North,Groceries,12,342.13,24,2025-05-03
TXN-10522,South,Electronics,6,259.36,17,2025-04-21
TXN-10523,East,Home & Kitchen,3,453.80,10,2025-04-21
TXN-10524,North,Electronics,12,489.64,10,2025-04-08
TXN-10525,West,Fitness,16,247.68,21,2025-03-10
TXN-10526,West,Groceries,4,130.72,8,2025-04-14
TXN-10527,West,Fitness,11,148.48,27,2025-05-17
TXN-10528,South,Books,2,271.18,28,2025-03-23
TXN-10529,North,Apparel,8,222.85,7,2025-04-15
TXN-10530,North,Apparel,13,374.42,5,2025-03-15
TXN-10531,West,Electronics,17,27.31,30,2025-03-12
TXN-10532,South,Electronics,14,410.07,16,2025-04-19
TXN-10533,East,Fitness,8,25.15,14,2025-03-13
TXN-10534,South,Fitness,1,490.15,15,2025-03-26
TXN-10535,North,Groceries,17,312.75,23,2025-03-27
TXN-10536,North,Apparel,2,33.63,8,2025-05-14
TXN-10537,North,Groceries,17,377.52,13,2025-03-08
TXN-10538,East,Books,15,329.99,2,2025-03-17
TXN-10539,North,Electronics,16,11.99,4,2025-03-14
TXN-10540,West,Groceries,4,79.73,23,2025-05-30
TXN-10541,North,Groceries,9,282.22,0,2025-04-18
TXN-10542,West,Home & Kitchen,7,146.60,15,2025-05-26
TXN-10543,South,Apparel,5,280.49,8,2025-05-25
TXN-10544,South,Groceries,9,479.35,8,2025-03-15
TXN-10545,North,Home & Kitchen,4,270.57,27,2025-04-28
TXN-10546,North,Fitness,17,130.90,14,2025-04-29
TXN-10547,North,Home & Kitchen,14,171.25,22,2025-05-09
TXN-10548,South,Electronics,2,280.09,15,2025-03-12
TXN-10549,West,Books,2,214.41,5,2025-03-30
TXN-10550,South,Home & Kitchen,20,260.80,9,2025-03-10
TXN-10551,West,Fitness,13,17.12,13,2025-03-20
TXN-10552,West,Electronics,20,355.89,3,2025-03-08
TXN-10553,South,Books,20,108.97,28,2025-05-23
TXN-10554,North,Home & Kitchen,18,6.11,5,2025-03-31
TXN-10555,West,Apparel,18,403.25,18,2025-04-04
TXN-10556,West,Home & Kitchen,6,7.24,24,2025-05-10
TXN-10557,South,Groceries,12,247.41,21,2025-05-21
TXN-10558,East,Groceries,17,64.75,23,2025-05-27
TXN-10559,North,Books,6,140.86,19,2025-05-26
TXN-10560,East,Apparel,3,46.05,24,2025-04-14
TXN-10561,East,Fitness,11,204.81,7,2025-05-26
TXN-10562,South,Apparel,16,111.14,14,2025-03-18
TXN-10563,West,Groceries,4,393.64,30,2025-05-30
TXN-10564,East,Groceries,16,135.29,15,2025-05-19
TXN-10565,East,Electronics,12,271.43,29,2025-04-22
TXN-10566,North,Fitness,4,221.06,25,2025-05-16
TXN-10567,East,Fitness,6,78.84,7,2025-03-08
TXN-10568,North,Home & Kitchen,9,195.82,21,2025-04-11
TXN-10569,South,Groceries,11,47.61,9,2025-03-19
TXN-10570,North,Groceries,12,317.19,5,2025-03-25
TXN-10571,South,Home & Kitchen,16,282.09,6,2025-04-15
TXN-10572,South,Home & Kitchen,20,461.86,9,2025-04-08
TXN-10573,West,Fitness,12,401.72,4,2025-05-31
TXN-10574,East,Electronics,19,356.66,19,2025-04-21
TXN-10575,North,Home & Kitchen,3,76.95,11,2025-03-16
TXN-10576,West,Electronics,17,85.09,6,2025-04-03
TXN-10577,North,Electronics,13,446.41,26,2025-04-25
TXN-10578,East,Apparel,14,249.30,6,2025-05-23
TXN-10549,North,Books,6,319.24,6,2025-05-24
TXN-10580,South,Groceries,6,353.87,18,2099-12-31
TXN-10581,East,Electronics,14,219.30,17,2025-04-14
TXN-10582,South,Apparel,12,388.93,1,2025-04-30
TXN-10583,West,Home & Kitchen,8,57.18,0,2025-03-19
TXN-10584,West,Apparel,11,258.32,24,2025-03-06
TXN-10585,South,Groceries,-1,70.23,29,2025-04-09
TXN-10586,South,Fitness,2,294.25,30,2025-03-21
TXN-10587,East,Groceries,10,320.56,5,2025-04-02
TXN-10588,East,Home & Kitchen,8,116.42,6,2025-04-12
TXN-10224,North,Apparel,12,340.03,20,2025-04-09
TXN-10590,North,Home & Kitchen,13,217.71,27,2025-03-26
TXN-10591,North,Books,16,22.82,29,2025-05-10
TXN-10592,South,Apparel,15,417.27,14,2025-03-25
TXN-10593,South,Electronics,15,228.88,1,2025-05-07
TXN-10594,North,Fitness,9,424.54,12,2025-03-17
TXN-10595,North,Home & Kitchen,7,350.44,1,2025-05-08
TXN-10596,North,Home & Kitchen,11,340.85,12,2025-05-25
TXN-10597,West,Books,12,175.76,25,2025-03-26
TXN-10598,West,Books,15,405.45,27,2025-03-23
TXN-10599,East,Groceries,5,119.51,8,2025-03-05
TXN-10600,West,Apparel,7,13.90,24,2025-04-02
TXN-10601,West,Apparel,19,452.13,4,2025-03-12
TXN-10602,North,Groceries,18,104.59,21,2025-04-07
TXN-10603,West,Home & Kitchen,7,9.53,13,2025-05-03
TXN-10604,North,Apparel,10,329.28,13,2025-04-30
TXN-10605,South,Electronics,15,241.55,19,2025-04-03
TXN-10606,North,Groceries,5,339.53,24,2025-05-23
TXN-10607,South,Electronics,5,273.96,17,2025-03-25
TXN-10608,South,Apparel,10,243.32,26,2025-05-31
TXN-10609,East,Books,8,119.45,24,2025-05-07
TXN-10610,North,Electronics,11,243.56,18,2025-05-26
TXN-10611,South,Apparel,9,132.38,27,2025-05-06
TXN-10612,West,Fitness,20,36.60,7,2025-03-19
TXN-10613,North,Books,4,294.72,11,2025-05-24
TXN-10614,East,Electronics,2,163.04,13,2025-05-12
TXN-10615,North,Electronics,15,44.90,16,2025-05-30
TXN-10616,South,Apparel,8,409.22,10,2025-05-10
TXN-10617,North,Home & Kitchen,17,143.45,12,2025-03-24
TXN-10618,East,Electronics,15,216.11,7,2025-03-15
TXN-10619,East,Apparel,13,481.55,25,2025-05-04
TXN-10620,West,Groceries,9,381.77,7,2025-03-15
TXN-10621,East,Fitness,16,237.26,27,2025-05-06
TXN-10622,South,Books,19,48.13,24,2025-05-16
TXN-10623,East,Apparel,10,103.73,19,2025-05-23
TXN-10624,South,Fitness,16,239.47,27,2025-05-10
TXN-10625,West,Apparel,11,6.36,0,2025-03-10
TXN-10626,West,Books,16,292.42,16,2025-04-22
TXN-10627,West,Apparel,12,172.80,23,2025-03-22
TXN-10359,South,Books,6,362.52,29,2025-04-12
TXN-10629,West,Groceries,3,60.15,27,2099-12-31
TXN-10630,West,Groceries,10,321.81,6,2025-03-21
TXN-10631,South,Books,16,185.46,3,2025-05-04
TXN-10632,North,Apparel,6,21.02,25,2025-04-01
TXN-10633,South,Apparel,18,494.68,24,2025-04-18
TXN-10634,North,Books,7,339.51,5,2025-04-19
TXN-10635,North,Groceries,6,30.03,7,2025-04-20
TXN-10636,North,Home & Kitchen,6,166.07,21,2025-03-29
TXN-10637,West,Electronics,14,358.87,22,2025-04-25
TXN-10638,East,Electronics,4,334.11,12,2025-05-11
TXN-10639,North,Electronics,13,21.56,19,2025-04-24
TXN-10640,South,Groceries,13,322.70,27,2025-05-30
TXN-10641,North,Books,5,95.38,5,2025-05-06
TXN-10642,North,Electronics,8,374.22,6,2025-03-30
TXN-10643,East,Home & Kitchen,7,483.82,22,2025-03-16
TXN-10644,East,Home & Kitchen,9,66.69,27,2025-05-04
TXN-10645,West,Apparel,2,150.41,10,2025-05-26
TXN-10646,West,Home & Kitchen,3,465.00,23,2025-04-12
TXN-10647,North,Apparel,12,410.59,3,2025-04-19
TXN-10648,West,Books,18,17.69,27,2025-03-16
TXN-10649,North,Home & Kitchen,14,479.56,12,2025-03-23
TXN-10650,North,Books,19,358.71,13,2025-05-10
TXN-10651,North,Books,12,91.69,13,2025-03-10
TXN-10652,East,Fitness,5,341.85,30,2025-05-02
TXN-10653,North,Electronics,14,463.10,4,2025-03-07
TXN-10654,West,Electronics,9,110.66,10,2099-12-31
TXN-10655,South,Groceries,17,17.30,2,2025-05-31
TXN-10656,South,Fitness,17,265.87,17,2025-04-16
TXN-10657,East,Home & Kitchen,1,252.37,7,2025-03-16
TXN-10658,North,Electronics,7,145.32,29,2025-05-01
TXN-10659,East,Books,10,157.44,18,2025-03-06
TXN-10660,North,Home & Kitchen,3,298.91,6,2025-05-04
TXN-10661,South,Books,6,448.06,10,2025-04-30
TXN-10662,South,Books,17,283.29,15,2025-03-20
TXN-10663,East,Apparel,8,159.11,0,2025-03-22
TXN-10664,North,Fitness,13,280.45,14,2025-03-14
TXN-10665,North,Home & Kitchen,16,44.63,25,2025-04-27
TXN-10305,West,Books,17,5.89,5,2025-05-05
TXN-10667,South,Groceries,13,183.75,11,2025-04-13
TXN-10668,East,Electronics,6,363.35,21,2025-03-30
TXN-10669,West,Books,17,53.12,12,2025-05-23
TXN-10670,West,Electronics,11,30.12,26,2025-03-06
TXN-10671,East,Electronics,6,209.21,25,2025-03-06
TXN-10672,South,Books,9,156.76,19,2025-03-27
TXN-10673,North,Apparel,8,193.84,4,2025-04-11
TXN-10674,North,Books,18,298.23,4,2025-04-24
TXN-10675,East,Home & Kitchen,2,348.76,0,2025-03-10
TXN-10676,North,Groceries,3,469.15,5,2025-04-04
TXN-10677,West,Groceries,8,164.96,20,2025-03-25
TXN-10678,East,Books,18,88.48,1,2025-04-09
TXN-10679,West,Home & Kitchen,13,315.22,17,2025-03-21
TXN-10680,West,Books,3,93.63,8,2025-05-01
TXN-10681,North,Home & Kitchen,14,177.96,14,2025-03-13
TXN-10682,South,Books,16,122.44,5,2025-03-24
TXN-10285,West,Electronics,16,52.33,8,2025-03-16
TXN-10684,West,Books,20,147.20,18,2025-03-12
TXN-10685,North,Fitness,17,338.11,21,2025-04-23
TXN-10686,East,Books,16,184.52,17,2025-04-16
TXN-10687,South,Fitness,16,INVALID_PRICE,10,2025-03-25
TXN-10688,East,Electronics,9,344.80,29,2025-05-04
TXN-10689,North,Electronics,5,73.13,28,2025-04-22
TXN-10690,North,Fitness,19,266.80,13,2025-03-15
TXN-10691,West,Electronics,12,200.62,12,2025-03-12
TXN-10692,South,Fitness,1,142.35,17,2025-05-20
TXN-10693,North,Fitness,19,44.80,26,2025-03-09
TXN-10694,West,Apparel,13,113.69,19,2025-04-06
TXN-10695,East,Home & Kitchen,14,424.68,28,2025-05-03
TXN-10696,South,Electronics,7,135.31,14,2025-03-04
TXN-10697,West,Home & Kitchen,10,32.16,8,2025-05-22
TXN-10698,West,Books,6,245.37,4,2025-03-06
TXN-10699,East,Groceries,8,346.67,7,2025-04-26
TXN-10700,East,Groceries,11,112.79,13,2025-05-29
TXN-10701,West,Fitness,15,209.50,9,2025-04-28
TXN-10702,North,Books,10,278.16,8,2025-03-23
TXN-10703,South,Electronics,3,215.61,10,2025-03-09
TXN-10704,West,Groceries,20,431.64,26,2025-04-04
TXN-10705,East,Books,5,330.90,21,2025-03-21
TXN-10706,North,Home & Kitchen,14,307.63,19,2025-03-10
TXN-10707,South,Home & Kitchen,18,456.22,25,2025-05-17
TXN-10708,East,Fitness,19,153.93,18,2025-05-01
TXN-10709,North,Groceries,2,122.29,19,2025-04-10
TXN-10710,South,Groceries,18,25.19,3,2025-04-15
TXN-10711,West,Fitness,9,312.36,12,2025-05-30
TXN-10712,North,Groceries,5,247.96,2,2025-03-09
TXN-10713,West,Home & Kitchen,16,61.64,17,2025-04-27
TXN-10714,North,Electronics,7,62.00,21,2025-03-11
TXN-10715,North,Apparel,9,272.15,14,2025-05-18
TXN-10716,South,Groceries,16,416.14,2,2025-04-16
TXN-10717,West,Electronics,9,201.70,10,2025-05-16
TXN-10718,South,Books,12,464.72,12,2025-05-07
TXN-10719,North,Groceries,14,427.70,6,2025-03-28
TXN-10720,East,Groceries,17,31.02,18,2025-05-04
TXN-10721,East,Apparel,17,190.61,16,2025-03-06
TXN-10722,West,Groceries,7,301.51,24,2025-05-20
TXN-10723,West,Fitness,17,21.61,2,2025-04-30
TXN-10724,South,Groceries,9,168.49,25,2025-03-19
TXN-10725,South,Apparel,17,56.05,19,2025-05-31
TXN-10726,South,Electronics,3,172.93,8,2025-03-08
TXN-10727,South,Books,18,25.03,24,2025-04-30
TXN-10728,East,Books,18,47.42,25,2025-03-24
TXN-10729,South,Groceries,3,423.56,20,2025-04-08
TXN-10730,South,Fitness,7,17.67,1,2025-03-25
TXN-10731,East,Apparel,8,40.06,17,2025-05-05
TXN-10732,West,Books,7,471.33,15,2025-04-21
TXN-10733,South,Home & Kitchen,10,83.48,9,2025-04-11
TXN-10734,North,Groceries,9,376.62,28,2025-05-12
TXN-10735,North,Books,12,90.57,1,2025-03-15
TXN-10736,West,Electronics,2,148.39,11,2025-03-08
TXN-10737,East,Groceries,1,490.32,17,2025-04-25
TXN-10738,East,Electronics,12,114.28,15,2025-05-02
TXN-10739,West,Apparel,3,294.96,6,2025-05-07
TXN-10740,South,Fitness,16,173.84,2,2025-04-02
TXN-10741,East,Groceries,9,385.41,6,2025-04-01
TXN-10742,East,Home & Kitchen,2,298.51,24,2025-03-04
TXN-10743,West,Home & Kitchen,6,365.30,23,2025-04-09
TXN-10744,South,Books,5,327.22,17,2025-04-22
TXN-10745,West,Electronics,2,259.31,27,2025-06-01
TXN-10746,West,Books,2,348.77,13,2025-05-24
TXN-10747,East,Groceries,13,377.71,19,2025-04-10
TXN-10748,West,Home & Kitchen,9,62.13,17,2025-04-21
TXN-10749,East,Groceries,6,440.40,24,2025-04-02
TXN-10750,West,Groceries,11,418.34,25,2025-04-23
TXN-10751,South,Home & Kitchen,12,167.18,20,2025-05-23
TXN-10752,North,Books,5,313.08,28,2025-05-13
TXN-10753,North,Groceries,-2,419.40,15,2025-04-02
TXN-10754,North,Groceries,-4,453.62,1,2025-03-11
TXN-10755,South,Groceries,1,459.26,13,2025-04-19
TXN-10756,North,Home & Kitchen,4,220.76,6,2025-05-22
TXN-10757,West,Apparel,20,484.35,9,2025-05-01
TXN-10758,South,Home & Kitchen,5,402.72,28,2025-05-25
TXN-10759,North,Apparel,2,352.00,9,2025-05-29
TXN-10760,North,Apparel,11,352.81,2,2025-03-29
TXN-10761,East,Books,20,483.73,3,2025-03-08
TXN-10762,South,Groceries,13,407.05,17,2025-04-10
TXN-10763,South,Books,11,278.75,19,2025-05-01
TXN-10764,South,Groceries,15,242.75,25,2025-03-15
TXN-10765,North,Fitness,15,315.32,11,2025-03-09
TXN-10766,East,Home & Kitchen,4,101.12,14,2025-05-04
TXN-10767,South,Electronics,17,256.37,1,2025-04-03
TXN-10768,North,Fitness,14,218.16,16,2025-05-16
TXN-10769,South,Books,14,182.54,5,2025-03-16
TXN-10770,West,Apparel,8,23.12,8,2025-04-13
TXN-10771,West,Fitness,3,225.56,19,2025-03-13
TXN-10314,West,Apparel,10,221.64,9,2025-05-12
TXN-10773,East,Apparel,-5,381.54,4,2025-05-23
TXN-10774,West,Groceries,2,354.87,30,2025-05-30
TXN-10306,West,Apparel,1,164.39,15,2025-05-02
TXN-10776,East,Fitness,1,267.22,15,2025-03-24
TXN-10777,South,Apparel,20,282.79,23,2025-05-15
TXN-10778,North,Apparel,11,200.22,18,2025-03-16
TXN-10779,East,Books,5,405.06,0,2025-04-02
TXN-10780,East,Fitness,4,330.24,14,2025-03-26
TXN-10781,East,Electronics,19,54.61,24,2025-04-22
TXN-10782,South,Fitness,9,136.91,29,2025-04-20
TXN-10783,South,Fitness,4,208.93,22,2025-03-11
TXN-10784,South,Books,13,138.71,15,2025-04-08
TXN-10785,West,Groceries,12,418.08,18,2025-03-16
TXN-10786,North,Apparel,4,77.21,29,2025-04-07
TXN-10787,South,Groceries,16,116.37,19,2025-03-23
TXN-10788,South,Home & Kitchen,9,47.56,18,2025-05-02
TXN-10789,South,Groceries,14,270.69,11,2025-03-27
TXN-10790,North,Home & Kitchen,4,296.73,19,2025-06-01
TXN-10791,North,Groceries,12,214.26,20,2025-03-28
TXN-10792,South,Home & Kitchen,7,22.86,2,2025-03-21
TXN-10793,South,Fitness,9,35.90,1,2025-03-06
TXN-10794,North,Books,5,62.94,11,2025-04-06
TXN-10795,East,Groceries,8,40.57,5,2025-03-09
TXN-10796,South,Books,8,45.52,26,2025-03-29
TXN-10797,North,Electronics,3,462.49,23,2025-03-26
TXN-10798,South,Fitness,1,137.23,8,2025-03-20
TXN-10799,East,Apparel,16,44.91,5,2025-05-04
TXN-10800,South,Fitness,-5,77.73,15,2025-03-07
TXN-10801,North,Apparel,16,307.22,16,2025-03-24
TXN-10802,North,Electronics,5,151.94,17,2025-03-04
TXN-10803,West,Electronics,3,97.24,26,2025-04-17
TXN-10804,East,Electronics,18,289.12,28,2025-03-11
TXN-10805,South,Electronics,20,54.64,11,2025-03-26
TXN-10806,South,Electronics,16,270.52,28,2025-05-17
TXN-10807,North,Home & Kitchen,14,270.57,24,2025-04-14
TXN-10808,South,Fitness,18,179.52,19,2025-04-13
TXN-10809,North,Fitness,5,346.62,9,2025-03-10
TXN-10810,West,Books,8,371.51,11,2025-05-18
TXN-10811,North,Groceries,8,332.58,25,2025-04-08
TXN-10812,West,Home & Kitchen,15,86.86,28,2025-05-21
TXN-10813,North,Groceries,4,181.46,8,2025-05-07
TXN-10814,South,Groceries,1,369.18,11,2025-04-26
TXN-10815,East,Apparel,10,172.02,17,2025-04-03
TXN-10816,North,Electronics,13,218.81,16,2025-03-12
TXN-10817,East,Electronics,9,451.95,16,2025-03-08
TXN-10818,North,Fitness,11,232.49,23,2025-04-13
TXN-10819,West,Books,5,367.27,13,2025-05-21
TXN-10820,North,Electronics,9,77.80,8,2025-04-28
TXN-10821,West,Groceries,16,326.49,17,2025-04-03
TXN-10822,East,Fitness,6,419.17,18,2025-05-01
TXN-10823,North,Groceries,5,378.55,2,2025-05-24
TXN-10824,East,Home & Kitchen,16,425.28,12,2025-05-01
TXN-10825,West,Books,13,116.84,13,2025-03-25
TXN-10826,South,Books,5,35.80,17,2025-03-04
TXN-10827,East,Fitness,15,451.98,15,2025-04-28
TXN-10828,North,Home & Kitchen,19,489.64,150,2025-03-13
TXN-10829,East,Electronics,10,284.10,8,2025-04-30
TXN-10830,South,Electronics,5,201.13,2,2025-05-18
TXN-10831,West,Books,8,352.00,11,2025-05-03
TXN-10832,East,Home & Kitchen,15,160.72,2,2025-05-08
TXN-10833,South,Fitness,19,482.45,15,2025-05-08
TXN-10834,South,Groceries,15,243.00,15,2099-12-31
TXN-10835,West,Home & Kitchen,16,402.59,9,2025-05-23
TXN-10836,South,Electronics,18,327.59,0,2025-05-31
TXN-10837,East,Books,15,253.16,23,2025-03-21
TXN-10838,North,Home & Kitchen,12,214.49,6,2025-04-15
TXN-10839,West,Books,19,381.43,22,2025-03-29
TXN-10840,South,Fitness,20,243.78,28,2025-03-23
TXN-10841,South,Apparel,5,142.38,25,2025-04-30
TXN-10842,West,Groceries,20,105.15,6,2025-03-19
TXN-10843,South,Books,11,14.58,14,2025-03-18
TXN-10844,West,Fitness,4,264.57,9,2025-03-16
TXN-10845,West,Groceries,11,182.61,5,2025-04-30
TXN-10846,South,Groceries,6,334.20,19,2025-04-16
TXN-10847,South,Apparel,8,207.39,13,2025-04-23
TXN-10848,North,Groceries,4,98.69,12,2025-03-05
TXN-10849,West,Home & Kitchen,10,418.69,11,2025-04-23
TXN-10850,North,Home & Kitchen,6,206.59,10,2025-05-02
TXN-10851,South,Electronics,6,317.31,8,2025-05-06
TXN-10852,South,Electronics,2,252.89,11,2025-05-02
TXN-10853,South,Electronics,5,446.11,18,2025-04-10
TXN-10854,South,Groceries,19,427.98,2,2025-03-28
TXN-10855,North,Books,12,146.80,0,2025-03-19
TXN-10856,West,Books,7,402.18,2,2025-04-06
TXN-10857,South,Home & Kitchen,13,388.86,28,2025-04-27
TXN-10858,West,Groceries,6,402.12,25,2025-05-03
TXN-10859,East,Books,14,268.67,22,2025-03-19
TXN-10860,North,Groceries,12,299.23,26,2025-04-03
TXN-10861,North,Electronics,15,362.96,26,2025-05-15
TXN-10862,North,Home & Kitchen,17,215.31,27,2025-04-22
TXN-10863,East,Fitness,10,113.20,30,2025-05-12
TXN-10864,South,Electronics,4,265.96,7,2025-03-17
TXN-10865,East,Electronics,15,113.97,5,2099-12-31
TXN-10866,West,Fitness,13,95.94,3,2025-04-12
TXN-10867,North,Groceries,13,127.00,3,2025-03-24
TXN-10868,West,Electronics,5,195.76,30,2025-04-12
TXN-10869,West,Books,11,232.93,9,2025-03-06
TXN-10870,East,Books,14,310.23,29,2025-05-22
TXN-10871,West,Books,9,35.99,29,2025-03-09
TXN-10872,North,Books,12,14.95,16,2099-12-31
TXN-10873,South,Apparel,11,314.47,4,2025-05-11
TXN-10874,South,Books,3,363.79,9,2025-04-07
TXN-10875,West,Apparel,18,282.84,17,2025-03-05
TXN-10876,East,Groceries,14,186.03,24,2025-03-13
TXN-10877,North,Apparel,9,313.67,17,2025-05-20
TXN-10878,West,Groceries,10,114.23,16,2025-03-05
TXN-10879,West,Home & Kitchen,16,420.64,25,2025-05-11
TXN-10880,South,Electronics,16,281.47,22,2025-05-25
TXN-10881,West,Fitness,4,389.01,16,2025-05-17
TXN-10882,West,Home & Kitchen,4,173.75,5,2025-03-09
TXN-10883,North,Books,8,364.26,10,2025-03-24
TXN-10884,South,Books,9,160.46,6,2025-04-05
TXN-10885,West,Books,2,119.38,17,2025-04-26
TXN-10886,South,Books,16,322.48,26,2025-04-30
TXN-10887,South,Fitness,17,298.59,26,2025-05-01
TXN-10888,North,Books,20,453.83,13,2025-04-17
TXN-10889,East,Electronics,8,356.56,2,2025-04-30
TXN-10890,West,Electronics,6,200.51,3,2025-04-19
TXN-10891,North,Apparel,17,321.01,0,2025-04-27
TXN-10892,West,Electronics,7,251.72,25,2025-03-04
TXN-10893,South,Home & Kitchen,5,228.72,29,2025-05-15
TXN-10894,East,Fitness,1,261.90,7,2025-05-14
TXN-10895,East,Groceries,1,67.27,11,2025-04-24
TXN-10896,East,Apparel,1,334.37,28,2025-03-19
TXN-10897,North,Fitness,9,466.95,24,2025-04-01
TXN-10898,North,Electronics,10,44.86,2,2025-03-19
TXN-10899,East,Books,12,172.97,18,2025-04-23
TXN-10900,South,Groceries,16,21.40,18,2025-04-03
TXN-10901,East,Fitness,19,294.29,29,2025-03-26
TXN-10902,North,Fitness,1,414.27,12,2025-05-04
TXN-10903,South,Fitness,5,58.76,3,2025-03-21
TXN-10904,South,Groceries,16,208.66,26,2025-03-18
TXN-10905,South,Apparel,1,215.35,11,2025-03-05
TXN-10906,East,Home & Kitchen,2,481.30,13,2025-04-25
TXN-10907,West,Apparel,4,296.89,6,2025-04-01
TXN-10908,West,Groceries,18,352.01,4,2025-05-29
TXN-10909,East,Apparel,1,113.99,29,2025-04-07
TXN-10910,South,Fitness,10,176.00,8,2025-04-04
TXN-10911,North,Groceries,15,383.01,23,2025-05-11
TXN-10912,South,Electronics,12,458.45,27,2025-04-04
TXN-10913,South,Groceries,3,INVALID_PRICE,18,2025-05-13
TXN-10914,North,Home & Kitchen,11,144.28,23,2025-03-19
TXN-10915,North,Electronics,11,301.69,2,2025-03-22
TXN-10916,South,Books,19,43.42,2,2025-03-14
TXN-10917,West,Fitness,9,320.71,0,2025-03-20
TXN-10918,South,Electronics,2,448.34,14,2025-03-21
TXN-10919,East,Apparel,19,169.45,6,2025-04-18
TXN-10920,North,Books,8,450.59,4,2025-05-26
TXN-10921,West,Apparel,11,33.48,24,2025-05-16
TXN-10922,North,Groceries,18,449.64,19,2025-03-09
TXN-10923,South,Home & Kitchen,2,299.01,12,2025-04-20
TXN-10924,South,Books,13,96.92,30,2025-05-08
TXN-10925,West,Fitness,10,147.45,16,2025-06-01
TXN-10926,North,Electronics,4,253.37,16,2025-03-11
TXN-10927,West,Apparel,10,359.34,27,2025-05-14
